org_id,name,category,ntee_major,ntee_full,city,state
org_000573,University Of Virginia Investment Management Company,Education,B,B11,Charlottesvle,VA
org_000874,Hope College,Education,B,B420,Holland,MI
org_000655,Oxford Funds Endowment Master,Education,B,B90,United Kingdom,
org_000604,Universite De Sherbrooke,Education,B,B43,Canada,
org_000894,Securing Assets For Education,Education,B,B11,Moncks Corner,SC
org_000877,University Of Detroit Mercy,Education,B,B430,Detroit,MI
org_000624,President & Fellows Of Middlebury College,Education,B,B430,Middlebury,VT
org_000568,Hebrew University Association Jerusalem Palestine,Education,B,B430,Israel,
org_000950,Lynn University Inc,Education,B,B430,Boca Raton,FL
org_000509,University Of Rochester,Education,B,B430,Rochester,NY
org_000694,Suffolk University,Education,B,B430,Boston,MA
org_000906,Wingate University,Education,B,B430,Wingate,NC
org_000584,St Johns University New York,Education,B,B430,Jamaica,NY
org_000871,Rider University,Education,B,B430,Lawrence Twp,NJ
org_000888,California Lutheran University,Education,B,B430,Thousand Oaks,CA
org_000995,Gustavus Adolphus College,Education,B,B420,Saint Peter,MN
org_000530,Research Foundation For The State University Of New York,Education,B,B114,Albany,NY
org_000816,Lake Erie College Of Osteopathic Medicine Inc,Education,B,B500,Erie,PA
org_000908,Molloy University,Education,B,B420,Rockville Ctr,NY
org_000990,Robert W Woodruff Health Sciences Center Fund Inc,Education,B,B110,Atlanta,GA
org_000991,Carroll University Inc,Education,B,B420,Waukesha,WI
org_000780,International Baccalaureate Organization,Education,B,B90,Washington,DC
org_000856,Jacksonville University,Education,B,B430,Jacksonville,FL
org_000576,Harvard Private Capital Holdings Inc,Education,B,B020,Boston,MA
org_000961,Colorado Christian University,Education,B,B430,Lakewood,CO
org_000997,Saint Leo University Inc,Education,B,B43,Saint Leo,FL
org_000711,Merrimack College,Education,B,B420,North Andover,MA
org_000601,Research Foundation Of The City University Of New York,Education,B,B110,New York,NY
org_000834,Challenger School Foundation,Education,B,B24,Sandy,UT
org_000975,University Of Puget Sound,Education,B,B430,Tacoma,WA
org_000836,Berry College Inc,Education,B,B420,Mount Berry,GA
org_000940,Braverhood Ltd,Education,B,B990,Brooklyn,NY
org_000673,University Medical Service Association Inc,Education,B,B99Z,Tampa,FL
org_000502,Johns Hopkins University,Education,B,B430,Baltimore,MD
org_000833,Success Academy Charter Schools Inc,Education,B,B990,New York,NY
org_000909,Team Academy Charter School Inc,Education,B,B29,Newark,NJ
org_000570,Bard College,Education,B,B43Z,Annandale,NY
org_000709,Health Scholarships Inc,Education,B,B82,Gray,GA
org_000563,Nova Southeastern University Inc,Education,B,B430,Ft Lauderdale,FL
org_000884,Taylor University,Education,B,B42Z,Upland,IN
org_000593,Institute Of Electrical And Electronics Engineers Inc,Education,B,B30,Piscataway,NJ
org_000985,Anderson University,Education,B,B420,Anderson,SC
org_000685,Bowdoin College,Education,B,B420,Brunswick,ME
org_000533,Gothic Corporation,Education,B,B110,Durham,NC
org_000577,Savannah College Of Art And Design Inc,Education,B,B430,Savannah,GA
org_000500,New York University,Education,B,B430,New York,NY
org_000511,University Of Southern California,Education,B,B430,Los Angeles,CA
org_000915,Concordia University Inc,Education,B,B420,Mequon,WI
org_000522,University Of British Columbia,Education,B,B43Z,Canada,
org_000572,Depaul University,Education,B,B430,Chicago,IL
org_000682,President & Trustees Of Colby College,Education,B,B420,Waterville,ME
org_000631,Ecmc Group Inc,Education,B,B02,Minneapolis,MN
org_000910,Art Center College Of Design,Education,B,B420,Pasadena,CA
org_000693,Intermediaryed,Education,B,B900,Mount Vernon,IA
org_000555,Southern Methodist University,Education,B,B430,Dallas,TX
org_000648,Arizona State University Foundation For A New American University,Education,B,B110,Tempe,AZ
org_000518,University Of Pittsburgh,Education,B,B99,Pittsburgh,PA
org_000704,Uplift Education,Education,B,B20Z,Dallas,TX
org_000578,St Louis University,Education,B,B430,Saint Louis,MO
org_000994,National Louis University,Education,B,B430,Chicago,IL
org_000762,Kansas State University Foundation,Education,B,B110,Manhattan,KS
org_000823,Hult International Business School Inc,Education,B,B51Z,Cambridge,MA
org_000983,Sarah Lawrence College,Education,B,B420,Bronxville,NY
org_000579,University Of Denver,Education,B,B430,Denver,CO
org_000539,The Medical College Of Wisconsin Inc,Education,B,B430,Milwaukee,WI
org_000951,United Negro College Fund Inc,Education,B,B820,Washington,DC
org_000546,William Marsh Rice University,Education,B,B430,Houston,TX
org_000738,Furman University,Education,B,B420,Greenville,SC
org_000891,Oregon State University Foundation,Education,B,B110,Corvallis,OR
org_000852,Herzing University Ltd,Education,B,B40,Milwaukee,WI
org_000841,Manhattan University,Education,B,B430,Bronx,NY
org_000777,Columbia College Chicago,Education,B,B42,Chicago,IL
org_000790,U C San Diego Foundation,Education,B,B11,La Jolla,CA
org_000817,Teach For America Inc,Education,B,B400,New York,NY
org_000804,Campbell University,Education,B,B430,Buies Creek,NC
org_000768,Lincoln Memorial University,Education,B,B430,Harrogate,TN
org_000569,American University,Education,B,B43,Washington,DC
org_000955,Springfield College,Education,B,B430,Springfield,MA
org_000965,Washington College,Education,B,B420,Chestertown,MD
org_000654,Berklee College Of Music Inc,Education,B,B420,Boston,MA
org_000582,Curtin University,Education,B,B43,Australia,
org_000977,Donorschoose Org,Education,B,B122,New York,NY
org_000672,Hillsdale College,Education,B,B420,Hillsdale,MI
org_000821,Azusa Pacific University,Education,B,B430,Azusa,CA
org_000590,Creighton University,Education,B,B430,Omaha,NE
org_000680,New York Institute Of Technology,Education,B,B430,Old Westbury,NY
org_000914,Susquehanna University,Education,B,B420,Selinsgrove,PA
org_000812,Tuskegee University,Education,B,B430,Tuskegee Institute,AL
org_000778,Stetson University Inc,Education,B,B430,Deland,FL
org_000881,Point Loma Nazarene University,Education,B,B430,San Diego,CA
org_000972,Pensacola Christian College Inc,Education,B,B200,Pensacola,FL
org_000862,Florida Southern College,Education,B,B420,Lakeland,FL
org_000824,T H I N K Together,Education,B,B80Z,Santa Ana,CA
org_000931,College Of Wooster,Education,B,B420,Wooster,OH
org_000847,State University Of Iowa Foundation,Education,B,B110,Iowa City,IA
org_000586,University Of Wisconsin Foundation,Education,B,B110,Madison,WI
org_000575,Tel Aviv University,Education,B,B42,Israel,
org_000938,Arcadia University,Education,B,B430,Glenside,PA
org_000515,Duke University,Education,B,B430,Durham,NC
org_000749,University Of The Incarnate Word,Education,B,B430,San Antonio,TX
org_000933,Kansas City University,Education,B,B500,Kansas City,MO
org_000519,University Of Notre Dame Du Lac,Education,B,B430,Notre Dame,IN
org_000822,University Of Oklahoma Foundation Inc,Education,B,B110,Norman,OK
org_000832,St Lawrence University,Education,B,B42,Canton,NY
org_000556,Ohio State University Physicians Inc,Education,B,B020,Columbus,OH
org_000801,Spencer Foundation,Education,B,B99Z,Chicago,IL
org_000729,Charter Institute At Erskine,Education,B,B99,Columbia,SC
org_000831,Occidental College,Education,B,B420,Los Angeles,CA
org_000632,Somerset Academy Inc,Education,B,B20Z,Miami,FL
org_000637,Fairfield University,Education,B,B430,Fairfield,CT
org_000923,Augustana College,Education,B,B420,Rock Island,IL
org_000835,National Geographic Society,Education,B,B030,Washington,DC
org_000525,Georgetown University,Education,B,B430,Washington,DC
org_000964,Lawrence University Of Wisconsin,Education,B,B420,Appleton,WI
org_000781,Biola University Inc,Education,B,B430,La Mirada,CA
org_000747,Georgia Tech Foundation Inc,Education,B,B110,Atlanta,GA
org_000737,Responsive Ed Texas,Education,B,B20,Lewisville,TX
org_000617,Sacred Heart University,Education,B,B430,Fairfield,CT
org_000542,Southern New Hampshire University,Education,B,B500,Manchester,NH
org_000720,Catawba College,Education,B,B420,Salisbury,NC
org_000676,Prisma Health Medical Group Midlands,Education,B,B03,Greenville,SC
org_000820,Simmons University,Education,B,B430,Boston,MA
org_000653,Illinois Institute Of Technology,Education,B,B430,Chicago,IL
org_000731,Fairleigh Dickinson University,Education,B,B430,Teaneck,NJ
org_000727,Brock University,Education,B,B43Z,Canada,
org_000917,Stand Together Trust,Education,B,B99,Arlington,VA
org_000703,Texas A&M Foundation,Education,B,B43I,College Sta,TX
org_000626,University Of California Berkeley Foundation,Education,B,B110,Berkeley,CA
org_000829,Business Leadership Organized For Catholic Schools,Education,B,B82,Kng Of Prussa,PA
org_000531,Liberty University Inc,Education,B,B430,Lynchburg,VA
org_000613,Kansas University Endowment Assoc,Education,B,B110,Lawrence,KS
org_000970,University Of Findlay,Education,B,B420,Findlay,OH
org_000771,Drake University,Education,B,B430,Des Moines,IA
org_000640,The Corporation Of Mercer University,Education,B,B43,Macon,GA
org_000557,University Of Ottawa,Education,B,B43,Canada,
org_000692,University Of Nebraska Foundation,Education,B,B110,Lincoln,NE
org_000524,Vanderbilt University,Education,B,B43,Nashville,TN
org_000517,Emory,Education,B,B430,Atlanta,GA
org_000765,Lebanese American University,Education,B,B430,Princeton,NJ
org_000566,University Of Saskatchewan,Education,B,B43Z,Canada,
org_000708,Macalester College,Education,B,B420,Saint Paul,MN
org_000979,Dallas Baptist University,Education,B,B430,Dallas,TX
org_000594,Rensselaer Polytechnic Institute,Education,B,B430,Troy,NY
org_000753,Trinity College,Education,B,B420,Hartford,CT
org_000766,Scholarship America Inc,Education,B,B820,St Peter,MN
org_000523,Baylor College Of Medicine,Education,B,B500,Houston,TX
org_000722,Trustees Of Hamilton College,Education,B,B420,Clinton,NY
org_000761,Delaware State University,Education,B,B430,Dover,DE
org_000926,Brooklyn Public Library,Education,B,B71Z,Brooklyn,NY
org_000505,Emory University,Education,B,B430,Atlanta,GA
org_000616,National University,Education,B,B430,San Diego,CA
org_000545,Western Governors University,Education,B,B03,Salt Lake Cty,UT
org_000516,California Institute Of Technology,Education,B,B430,Pasadena,CA
org_000962,Franciscan University Of Steubenville,Education,B,B430,Steubenville,OH
org_000857,University Of Ontario Institute Of Technology,Education,B,B43,Canada,
org_000503,The Board Of Trustees Of The Leland Stanford Junior University,Education,B,B430,Stanford,CA
org_000718,The University Of Tennessee Foundation Inc,Education,B,B11,Knoxville,TN
org_000905,Institute For The International Education Of Students,Education,B,B400,Chicago,IL
org_000560,Loyola University Of Chicago,Education,B,B430,Chicago,IL
org_000610,Open University,Education,B,B42,United Kingdom,
org_000818,Yeled V Yalda Early Childhood Center Inc,Education,B,B210,Brooklyn,NY
org_000928,Saint Anselm College,Education,B,B420,Manchester,NH
org_000529,Syracuse University,Education,B,B430,Syracuse,NY
org_000937,North Carolina State University Foundation Inc,Education,B,B110,Raleigh,NC
org_000971,Georgia State University Research Foundation Inc,Education,B,B05,Atlanta,GA
org_000526,Harvard Management Private Equity Corporation,Education,B,B110,Boston,MA
org_000507,Cornell University,Education,B,B430,Ithaca,NY
org_000953,Xavier University Of Louisiana,Education,B,B430,New Orleans,LA
org_000608,Trustees Of The Estate Of Bernice Pauahi Bishop,Education,B,B200,Honolulu,HI
org_000537,Boston College Trustees,Education,B,B430,Chestnut Hill,MA
org_000657,Catholic University Of America,Education,B,B430,Washington,DC
org_000989,St Catherine University,Education,B,B430,Saint Paul,MN
org_000618,Midwestern University,Education,B,B500,Downers Grove,IL
org_000614,Stephen Siller Tunnel To Towers Foundation,Education,B,B82,Staten Island,NY
org_000675,The Ojc Fund,Education,B,B90,Brooklyn,NY
org_000873,Achievement First Brooklyn Charter Schools,Education,B,B29,New Haven,CT
org_000681,University Of New Haven,Education,B,B430,West Haven,CT
org_000644,Uma Education Inc,Education,B,B30,Tampa,FL
org_000869,Milwaukee School Of Engineering,Education,B,B500,Milwaukee,WI
org_000890,Calvin University,Education,B,B430,Grand Rapids,MI
org_000695,Mcphs University,Education,B,B500,Boston,MA
org_000904,University Of Dubuque,Education,B,B430,Dubuque,IA
org_000775,Kenyon College,Education,B,B420,Gambier,OH
org_000954,Mount Saint Marys University,Education,B,B430,Los Angeles,CA
org_000641,Duquesne University Of The Holy Spirit,Education,B,B430,Pittsburgh,PA
org_000865,Barry University Inc,Education,B,B430,Miami Shores,FL
org_000567,University Of Dayton,Education,B,B430,Dayton,OH
org_000710,University Of Georgia Foundation,Education,B,B110,Athens,GA
org_000668,Loma Linda University,Education,B,B430,Loma Linda,CA
org_000993,Whitworth University,Education,B,B430,Spokane,WA
org_000875,Wisconsin Alumni Research Foundation,Education,B,B840,Madison,WI
org_000900,Maryville University Of St Louis,Education,B,B430,Saint Louis,MO
org_000772,Trustees Of Mount Holyoke College,Education,B,B420,South Hadley,MA
org_000609,The New School,Education,B,B430,New York,NY
org_000748,Monmouth University Inc,Education,B,B430,W Long Branch,NJ
org_000645,California Baptist University,Education,B,B420,Riverside,CA
org_000592,The Ucla Foundation,Education,B,B110,Los Angeles,CA
org_000652,Indiana University Foundation,Education,B,B110,Bloomington,IN
org_000867,President And Trustees Of Bates College,Education,B,B420,Lewiston,ME
org_000967,Hillsborough County School Readiness Coalition Inc,Education,B,B012,Tampa,FL
org_000583,Nyc School Support Services Inc,Education,B,B11,New York,NY
org_000745,New York University In Abu Dhabi Corporation,Education,B,B11,New York,NY
org_000665,Colgate University Treasurers Office,Education,B,B42Z,Hamilton,NY
org_000663,Kentucky Medical Services Foundation Inc,Education,B,B110,Lexington,KY
org_000699,Ohio State University Foundation,Education,B,B11,Columbus,OH
org_000728,St Olaf College,Education,B,B420,Northfield,MN
org_000574,Step Up For Students   Florida Inc,Education,B,B122,Jacksonville,FL
org_000978,Wheaton College,Education,B,B420,Norton,MA
org_000858,Oral Roberts University,Education,B,B430,Tulsa,OK
org_000750,Carleton College,Education,B,B42Z,Northfield,MN
org_000619,The Trustees Of The Stevens Institute Of Technology,Education,B,B430,Hoboken,NJ
org_000810,Bradley University,Education,B,B430,Peoria,IL
org_000799,Florida Institute Of Technology Inc,Education,B,B430,Melbourne,FL
org_000755,University Of Florida Foundation Inc,Education,B,B110,Gainesville,FL
org_000854,American University In Cairo,Education,B,B43,New York,NY
org_000899,University Of Prince Edward Island,Education,B,B42,Canada,
org_000725,Bryant & Stratton Inc,Education,B,B40,Orchard Park,NY
org_000853,University Of Redlands,Education,B,B430,Redlands,CA
org_000734,University Of Scranton,Education,B,B430,Scranton,PA
org_000882,Phillips Exeter Academy,Education,B,B250,Exeter,NH
org_000774,Bryn Mawr College,Education,B,B420,Bryn Mawr,PA
org_000536,Boehringer Ingelheim Cares Foundation Inc,Education,B,B99,Ridgefield,CT
org_000696,Barnard College,Education,B,B420,New York,NY
org_000639,Kipp Texas Inc,Education,B,B24,Houston,TX
org_000864,Iona University,Education,B,B43,New Rochelle,NY
org_000744,Washington & Lee University,Education,B,B420,Lexington,VA
org_000939,Warszawski Uniwrsytet Medyczny,Education,B,B99,Poland,
org_000786,University Of Portland,Education,B,B430,Portland,OR
org_000559,Educational Testing Service,Education,B,B900,Charlotte,NC
org_000611,University Of California San Francisco Foundation,Education,B,B110,San Francisco,CA
org_000589,Marquette University,Education,B,B430,Milwaukee,WI
org_000936,Uncommon New York City Charter Schools,Education,B,B29,New York,NY
org_000506,Yale University,Education,B,B430,New Haven,CT
org_000860,Stonehill College Inc,Education,B,B420,Easton,MA
org_000846,Mercy University,Education,B,B420,Dobbs Ferry,NY
org_000838,St Edwards University,Education,B,B430,Austin,TX
org_000658,Saint Josephs University,Education,B,B42,Philadelphia,PA
org_000650,Wesleyan University,Education,B,B420,Middletown,CT
org_000677,Bentley University,Education,B,B500,Waltham,MA
org_000893,Philadelphia College Of Osteopathic Medicine,Education,B,B500,Philadelphia,PA
org_000684,Wellesley College,Education,B,B420,Wellesley,MA
org_000949,Bellevue University,Education,B,B430,Bellevue,NE
org_000510,Massachusetts Institute Of Technology,Education,B,B430,Cambridge,MA
org_000880,Rhodes College,Education,B,B420,Memphis,TN
org_000603,Everglades College Inc,Education,B,B42,San Juan,PR
org_000581,Embry Riddle Aeronautical,Education,B,B430,Daytona Beach,FL
org_000538,Thomas Jefferson University,Education,B,B500,Philadelphia,PA
org_000814,Pennsylvania Cyber Charter School,Education,B,B29,Midland,PA
org_000667,Pratt Institute,Education,B,B430,Brooklyn,NY
org_000969,Education Loan Finance Inc,Education,B,B82,Knoxville,TN
org_000796,Noble Network Of Charter Schools,Education,B,B24,Chicago,IL
org_000974,Wilkes University,Education,B,B110,Wilkes Barre,PA
org_000698,University Of Georgia Research Foundation Inc,Education,B,B110,Athens,GA
org_000797,A T Still University Of Health Sciences,Education,B,B500,Kirksville,MO
org_000916,Philadelphia University,Education,B,B430,Philadelphia,PA
org_000646,University Of Colorado Foundation,Education,B,B110,Denver,CO
org_000892,Aurora University,Education,B,B430,Aurora,IL
org_000647,Success Academy Charter Schools   Nyc,Education,B,B29,New York,NY
org_000947,St John Fisher University,Education,B,B430,Rochester,NY
org_000787,Kipp Dc Public Charter Schools,Education,B,B20,Washington,DC
